date,wind_onshore_ampr_actual,wind_onshore_ampr_fitted,wind_onshore_ampr_lower,wind_onshore_ampr_upper
2025-02-08 09:00:00+00:00,,2673.856973140201,776.7287950140717,4575.147726805769
2025-02-08 10:00:00+00:00,,2106.9928800741986,209.32343719229038,4008.125582225425
2025-02-08 11:00:00+00:00,,1405.8317103744691,-490.9125992578911,3306.7078835820985
2025-02-08 12:00:00+00:00,,791.1498415883561,-1108.3189360532715,2692.724613390683
2025-02-08 13:00:00+00:00,,326.05263076140955,-1574.1324308491457,2228.5831741584116
2025-02-08 14:00:00+00:00,,511.9019693098785,-1386.5772321937948,2413.71472178996
2025-02-08 15:00:00+00:00,,760.6246512593978,-1138.2720121409266,2661.779904855593
2025-02-08 16:00:00+00:00,,1134.979625400224,-763.5063481526372,3035.9766379753273
2025-02-08 17:00:00+00:00,,1614.4082837181165,-285.2640598963644,3510.6222795603335
2025-02-08 18:00:00+00:00,,1956.1833598744297,56.23428217268702,3850.160537181064
2025-02-08 19:00:00+00:00,,2045.2163743446201,143.47847296474538,3939.2782768078146
2025-02-08 20:00:00+00:00,,2001.590097974801,98.01818734633798,3897.05219876713
2025-02-08 21:00:00+00:00,,1933.8727783558484,32.319266338836314,3830.922763053651
2025-02-08 22:00:00+00:00,,1885.766815199101,-15.661674212665275,3783.1929464022733
2025-02-08 23:00:00+00:00,,1821.9398312334345,-76.98418599625802,3718.918333225297
2025-02-09 00:00:00+00:00,,1678.0926413482787,-223.74694882535596,3574.9581599474714
2025-02-09 01:00:00+00:00,,1745.6101708363194,-155.22344077120215,3642.926157558587
2025-02-09 02:00:00+00:00,,1855.4275473319515,-45.7213989830002,3753.575680164631
2025-02-09 03:00:00+00:00,,1959.6051433324324,58.016637266781345,3858.4351771226634
2025-02-09 04:00:00+00:00,,2110.747917818543,208.98759410514322,4010.848062033036
2025-02-09 05:00:00+00:00,,2258.0394207438385,357.55307246298935,4157.837770801457
