date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2025-05-16 08:00:00+00:00,,11876.852855079038,11423.493321581836,12330.212388576238
2025-05-16 09:00:00+00:00,,11912.275824456396,11458.916290959194,12365.635357953597
2025-05-16 10:00:00+00:00,,11658.057581016601,11204.6980475194,12111.417114513803
2025-05-16 11:00:00+00:00,,11145.106097397373,10691.746563900173,11598.465630894574
2025-05-16 12:00:00+00:00,,11023.696669109619,10570.337135612417,11477.05620260682
2025-05-16 13:00:00+00:00,,10708.577977429879,10255.218443932677,11161.937510927079
2025-05-16 14:00:00+00:00,,10545.128862289652,10091.76932879245,10998.488395786853
2025-05-16 15:00:00+00:00,,10760.240447041986,10306.880913544786,11213.599980539188
2025-05-16 16:00:00+00:00,,11012.944157908243,10559.584624411042,11466.303691405445
2025-05-16 17:00:00+00:00,,10980.346152381786,10526.986618884586,11433.705685878987
2025-05-16 18:00:00+00:00,,10636.864394619017,10183.504861121815,11090.223928116216
2025-05-16 19:00:00+00:00,,10371.986090424303,9918.626556927102,10825.345623921503
2025-05-16 20:00:00+00:00,,9867.227990727033,9413.868457229832,10320.587524224235
2025-05-16 21:00:00+00:00,,9475.737011356776,9022.377477859574,9929.096544853976
2025-05-16 22:00:00+00:00,,9125.031848253693,8671.672314756494,9578.391381750895
2025-05-16 23:00:00+00:00,,8941.308491493579,8487.948957996377,9394.66802499078
2025-05-17 00:00:00+00:00,,8620.223417231291,8166.8638837340895,9073.58295072849
2025-05-17 01:00:00+00:00,,8391.719930864705,7938.360397367504,8845.079464361907
2025-05-17 02:00:00+00:00,,8328.404243328234,7875.044709831032,8781.763776825435
2025-05-17 03:00:00+00:00,,8286.669318997909,7833.309785500707,8740.028852495108
2025-05-17 04:00:00+00:00,,8549.78806652172,8096.428533024519,9003.147600018921
2025-05-17 05:00:00+00:00,,8827.52779206655,8374.168258569349,9280.887325563752
2025-05-17 06:00:00+00:00,,9353.206104212866,8899.846570715667,9806.565637710068
2025-05-17 07:00:00+00:00,,9737.720970312072,9284.36143681487,10191.080503809273
2025-05-17 08:00:00+00:00,,9984.537061874675,9531.177528377473,10437.896595371874
2025-05-17 09:00:00+00:00,,9910.922148554047,9457.562615056848,10364.281682051249
2025-05-17 10:00:00+00:00,,9659.468485808038,9206.108952310837,10112.82801930524
2025-05-17 11:00:00+00:00,,9342.679188611804,8889.319655114603,9796.038722109004
2025-05-17 12:00:00+00:00,,9046.90059673979,8593.541063242588,9500.260130236991
2025-05-17 13:00:00+00:00,,8872.823733108455,8419.464199611253,9326.183266605654
2025-05-17 14:00:00+00:00,,8910.261676357553,8456.902142860352,9363.621209854755
2025-05-17 15:00:00+00:00,,9377.213835509769,8923.854302012567,9830.57336900697
2025-05-17 16:00:00+00:00,,9501.499945088404,9048.140411591203,9954.859478585604
2025-05-17 17:00:00+00:00,,9568.812745615789,9115.45321211859,10022.17227911299
2025-05-17 18:00:00+00:00,,9274.225656182092,8820.86612268489,9727.585189679292
2025-05-17 19:00:00+00:00,,9155.952684980188,8702.593151482986,9609.31221847739
2025-05-17 20:00:00+00:00,,8921.38877129131,8468.029237794108,9374.74830478851
2025-05-17 21:00:00+00:00,,8649.425612908217,8196.066079411015,9102.785146405418
2025-05-17 22:00:00+00:00,,8352.483268536153,7899.123735038951,8805.842802033354
2025-05-17 23:00:00+00:00,,8399.006190320972,7945.64665682377,8852.365723818173
2025-05-18 00:00:00+00:00,,7786.19813871257,7332.838605215369,8239.55767220977
2025-05-18 01:00:00+00:00,,7835.912837226436,7382.553303729235,8289.272370723636
2025-05-18 02:00:00+00:00,,7840.558212260787,7387.198678763585,8293.917745757986
2025-05-18 03:00:00+00:00,,7841.915506739113,7388.5559732419115,8295.275040236313
2025-05-18 04:00:00+00:00,,7872.533789976718,7419.174256479519,8325.89332347392
2025-05-18 05:00:00+00:00,,8347.370096555407,7894.010563058207,8800.729630052609
2025-05-18 06:00:00+00:00,,8790.838659365008,8337.479125867809,9244.19819286221
2025-05-18 07:00:00+00:00,,9302.922398400202,8849.562864903,9756.281931897403
2025-05-18 08:00:00+00:00,,9363.769648576968,8910.410115079769,9817.12918207417
2025-05-18 09:00:00+00:00,,9370.869893043546,8917.510359546346,9824.229426540747
2025-05-18 10:00:00+00:00,,9344.836903091551,8891.47736959435,9798.196436588752
2025-05-18 11:00:00+00:00,,8909.432091449693,8456.072557952493,9362.791624946894
2025-05-18 12:00:00+00:00,,8746.334515253617,8292.974981756415,9199.694048750818
2025-05-18 13:00:00+00:00,,8785.635136242407,8332.275602745205,9238.994669739608
2025-05-18 14:00:00+00:00,,8861.848442400167,8408.488908902968,9315.207975897369
2025-05-18 15:00:00+00:00,,9473.780193672505,9020.420660175303,9927.139727169704
2025-05-18 16:00:00+00:00,,9853.220057966219,9399.860524469017,10306.579591463418
2025-05-18 17:00:00+00:00,,9812.745287255777,9359.385753758575,10266.104820752978
2025-05-18 18:00:00+00:00,,9482.073148699481,9028.71361520228,9935.43268219668
2025-05-18 19:00:00+00:00,,9266.241640118096,8812.882106620895,9719.601173615296
2025-05-18 20:00:00+00:00,,9210.348118448015,8756.988584950814,9663.707651945215
2025-05-18 21:00:00+00:00,,9057.964988185695,8604.605454688495,9511.324521682896
2025-05-18 22:00:00+00:00,,8697.75495939481,8244.395425897608,9151.114492892011
2025-05-18 23:00:00+00:00,,8434.679476303809,7981.319942806607,8888.03900980101
